CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,SalePrice, Sale_Price ," 23,000 ",SaleDate,Reference
CTM1827,OTS814,Offline,Tiền mặt,Apple,FPT Shop,Không,"$2,752 "," 63,296,000 ",,1/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM18385,OTS248,Online,Thẻ,Asus,Điện máy xanh,Có,11640000," 11,640,000 ",,8/23/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM18407,OTS92417,Online,Thẻ,MSI,Điện máy xanh,Có,"$1,733 "," 39,859,000 ",,2/15/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM18407,OTS265,Online,Thẻ,Dell,Thế giới di động,Có,12680000," 12,680,000 ",,6/28/2020,"Thông qua người thân, bạn bè"
CTM18579,OTS23945,Offline,Thẻ,MSI,Techcare,Có,3695000," 3,695,000 ",,1/27/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM18579,OTS332,Offline,Tiền mặt,Asus,Techcare,Có,14470000," 14,470,000 ",,8/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM18644,OTS30795,Online,Thẻ,Asus,,Có,13105000," 13,105,000 ",,6/14/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM18644,OTS97616,Online,Thẻ,Acer,Viễn thông A,Không,19771000," 19,771,000 ",,6/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM18644,OTS1031,Offline,Thẻ,Asus,Thế giới di động,Có,10860000," 10,860,000 ",,7/5/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM18679,OTS852,Online,Thẻ,Asus,FPT Shop,Không,16610000," 16,610,000 ",,11/26/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM18738,OTS625,Online,Thẻ,Acer,Khác,Không,4990000," 4,990,000 ",,2/19/2020,"Thông qua người thân, bạn bè"
CTM18747,OTS3830,Offline,Tiền mặt,Acer,Điện máy xanh,Có,17512000," 17,512,000 ",,8/25/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM18747,OTS129,Online,Thẻ,Asus,Nguyễn Kim,Không,18180000," 18,180,000 ",,12/31/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM18845,OTS26885,Online,Thẻ,MSI,Viễn thông A,Không,10724000," 10,724,000 ",,6/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM18845,OTS499,Offline,Thẻ,Asus,FPT Shop,Có,13060000," 13,060,000 ",,8/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM18888,OTS339,Online,Thẻ,Apple,Thế giới di động,Có,24320000," 24,320,000 ",,9/4/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM19062,OTS631,Offline,Tiền mặt,Dell,FPT Shop,Có,12610000," 12,610,000 ",,12/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM19083,OTS1088,Offline,Thẻ,HP,Điện máy xanh,Không,15090000," 15,090,000 ",,12/28/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM19117,OTS370,Online,Thẻ,Dell,Viettel Store,Có,16150000," 16,150,000 ",,6/4/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM19189,OTS10565,Online,Thẻ,Acer,Điện máy xanh,Có,6497000," 6,497,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM19189,OTS5608,Offline,Thẻ,MSI,Điện máy xanh,Có,5738000," 5,738,000 ",,11/11/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM19189,OTS493,Offline,Thẻ,Dell,Viettel Store,Có,18690000," 18,690,000 ",,12/27/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM1925,OTS183,Offline,Tiền mặt,HP,Điện máy xanh,Không,16320000," 16,320,000 ",,7/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM19428,OTS708,Offline,Tiền mặt,Dell,Techcare,Có,10320000," 10,320,000 ",,12/31/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM19487,OTS751,Online,Thẻ,HP,Khác,Không,4990000," 4,990,000 ",,7/29/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM19582,OTS96150,Offline,Tiền mặt,Acer,Phong Vũ,Có,13587000," 13,587,000 ",,1/28/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM19582,OTS260,Offline,Thẻ,Asus,Techcare,Có,3510000," 3,510,000 ",,8/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM19849,OTS139,Offline,Thẻ,Lenovo,Khác,Không,12990000," 12,990,000 ",,8/12/2020,"Thông qua người thân, bạn bè"
CTM19865,OTS489,Offline,Thẻ,Dell,Techcare,Có,10910000," 10,910,000 ",,4/23/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM19870,OTS421,Online,Thẻ,Asus,Điện máy xanh,Có,12200000," 12,200,000 ",,8/15/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM1993,OTS700,Offline,Thẻ,Asus,Thế giới di động,Không,4650000," 4,650,000 ",,8/30/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM20028,OTS18,Offline,Thẻ,Apple,FPT Shop,Không,"$2,787 "," 64,101,000 ",,3/17/2020,Website
CTM20028,OTS69532,Online,Thẻ,Asus,Điện máy xanh,Không,"$2,846 "," 65,458,000 ",,7/26/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20028,OTS85033,Offline,Tiền mặt,Asus,Phong Vũ,Có,9240000," 9,240,000 ",,9/25/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20058,OTS353,Offline,Tiền mặt,Dell,Techcare,Có,10710000," 10,710,000 ",,8/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20058,OTS46578,Offline,Tiền mặt,HP,Phong Vũ,Có,10469000," 10,469,000 ",,8/18/2020,Nhân viên cửa hàng bán Laptop
CTM20079,OTS599,Online,Thẻ,Asus,FPT Shop,Có,12740000," 12,740,000 ",,11/18/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM20090,OTS465,Online,Thẻ,Dell,FPT Shop,Có,17440000," 17,440,000 ",,5/31/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM20173,OTS923,Online,Thẻ,Dell,Thế giới di động,Có,13340000," 13,340,000 ",,3/16/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20173,OTS45510,Offline,Thẻ,MSI,Techcare,Có,14991000," 14,991,000 ",,12/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM20230,OTS96845,Online,Thẻ,Asus,Điện máy xanh,Không,3286000," 3,286,000 ",,2/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM20230,OTS308,Online,Thẻ,Apple,Viettel Store,Có,"$1,469 "," 33,787,000 ",,5/5/2020,N/A
CTM20230,OTS31811,Offline,Thẻ,HP,Phong Vũ,Không,19664000," 19,664,000 ",,10/6/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM20315,OTS385,Online,Thẻ,Apple,FPT Shop,Có,"$1,352 "," 31,096,000 ",,3/6/2020,"Thông qua người thân, bạn bè"
CTM20323,OTS281,Offline,Thẻ,Apple,Viettel Store,Không,24230000," 24,230,000 ",,8/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20540,OTS11498,Offline,Tiền mặt,Asus,Techcare,Không,15334000," 15,334,000 ",,2/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20540,OTS190,Offline,Tiền mặt,Dell,Khác,Có,10100000," 10,100,000 ",,6/16/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM2070,OTS20,Offline,Tiền mặt,Apple,Thế giới di động,Có,"$2,763 "," 63,549,000 ",,3/20/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20707,OTS846,Online,Thẻ,HP,Thế giới di động,Không,22510000," 22,510,000 ",,9/12/2020,Nhân viên cửa hàng bán Laptop
CTM20718,OTS29057,Offline,Tiền mặt,MSI,Phong Vũ,Không,10131000," 10,131,000 ",,2/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20718,OTS503,Offline,Thẻ,Dell,Thế giới di động,Có,11260000," 11,260,000 ",,11/2/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM20814,OTS193,Offline,Tiền mặt,Dell,Viettel Store,Có,12340000," 12,340,000 ",,1/26/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM20814,OTS39839,Offline,Tiền mặt,Acer,Điện máy xanh,Có,4918000," 4,918,000 ",,11/18/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20833,OTS637,Online,Thẻ,Asus,FPT Shop,Không,13870000," 13,870,000 ",,11/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM21009,OTS272,Online,Thẻ,Asus,Techcare,Có,6360000," 6,360,000 ",,6/24/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM21009,OTS56644,Online,Thẻ,Asus,Nguyễn Kim,Có,8728000," 8,728,000 ",,11/2/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website, Khác"
CTM21071,OTS999,Online,Thẻ,HP,Thế giới di động,Không,10500000," 10,500,000 ",,6/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM21176,OTS710,Offline,Thẻ,Acer,FPT Shop,Có,9550000," 9,550,000 ",,7/29/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM21431,OTS325,Online,Thẻ,Apple,Viettel Store,Không,"$2,896 "," 66,608,000 ",,2/17/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM21632,OTS73234,Online,Thẻ,Acer,Điện máy xanh,Không,"$1,229 "," 28,267,000 ",,8/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM21632,OTS487,Online,Thẻ,HP,Thế giới di động,Có,10400000," 10,400,000 ",,9/1/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM21656,OTS99,Offline,Tiền mặt,Apple,Phong Vũ,Có,"$1,740 "," 40,020,000 ",,8/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM21744,OTS84927,Online,Thẻ,Acer,Viễn thông A,Không,10211000," 10,211,000 ",,2/18/2020,"Thông qua người thân, bạn bè"
CTM21744,OTS15,Offline,Thẻ,Dell,Điện máy xanh,Không,11940000," 11,940,000 ",,5/11/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM21850,OTS918,Offline,Thẻ,Dell,Techcare,Có,12120000," 12,120,000 ",,9/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM21852,OTS164,Online,Thẻ,Apple,Viettel Store,Không,24270000," 24,270,000 ",,5/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM22014,OTS865,Offline,Tiền mặt,HP,FPT Shop,Có,11690000," 11,690,000 ",,4/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM22029,OTS956,Offline,Thẻ,Microsoft,Phi Long Technology,Có,22490000," 22,490,000 ",,10/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22077,OTS98674,Offline,Tiền mặt,MSI,Viễn thông A,Không,13914000," 13,914,000 ",,8/10/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22077,OTS98674,Offline,Tiền mặt,MSI,Viễn thông A,Không,13914000," 13,914,000 ",,8/10/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22077,OTS961,Offline,Tiền mặt,Dell,Phi Long Technology,Có,17630000," 17,630,000 ",,11/14/2020,Nhân viên cửa hàng bán Laptop
CTM22108,OTS1078,Offline,Thẻ,Acer,FPT Shop,Có,5370000," 5,370,000 ",,9/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM22108,OTS81145,Offline,Tiền mặt,Acer,Techcare,Có,11555000," 11,555,000 ",,11/2/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22260,OTS216,Online,Thẻ,Asus,Thế giới di động,Có,11750000," 11,750,000 ",,2/27/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM22262,OTS74725,Offline,Tiền mặt,HP,Phong Vũ,Có,19406000," 19,406,000 ",,3/11/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM22262,OTS645,Offline,Tiền mặt,Apple,Khác,Có,"$1,360 "," 31,280,000 ",,6/21/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM22262,OTS23813,Offline,Thẻ,Asus,Viễn thông A,Không,12642000," 12,642,000 ",,7/16/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM2227,OTS683,Offline,Thẻ,Asus,FPT Shop,Không,10500000," 10,500,000 ",,10/8/2020,"Thông qua người thân, bạn bè"
CTM22331,OTS476,Online,Thẻ,Dell,Thế giới di động,Có,17080000," 17,080,000 ",,4/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22331,OTS42444,Offline,Thẻ,HP,Viễn thông A,Có,7841000," 7,841,000 ",,12/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM22356,OTS1029,Online,Thẻ,Asus,Điện máy xanh,Có,10090000," 10,090,000 ",,2/18/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM22523,OTS391,Offline,Tiền mặt,Lenovo,FPT Shop,Có,5900000," 5,900,000 ",,5/17/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM22656,OTS52223,Offline,Tiền mặt,Asus,Techcare,Có,10407000," 10,407,000 ",,2/27/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22656,OTS80,Offline,Tiền mặt,Apple,Thế giới di động,Có,"$1,489 "," 34,247,000 ",,11/24/2020,"Nhờ người có chuyên môn tư vấn, Website"
CTM22763,OTS676,Offline,Thẻ,Dell,Khác,Không,14950000," 14,950,000 ",,4/23/2020,"Thông qua người thân, bạn bè"
CTM22763,OTS91235,Offline,Thẻ,HP,Phong Vũ,Không,4035000," 4,035,000 ",,8/19/2020,"Thông qua người thân, bạn bè"
CTM22766,OTS288,Offline,Tiền mặt,Apple,FPT Shop,Có,22370000," 22,370,000 ",,1/15/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22766,OTS64411,Offline,Tiền mặt,MSI,Nguyễn Kim,Không,13632000," 13,632,000 ",,7/22/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM22814,OTS664,Offline,Tiền mặt,HP,Khác,Có,13960000," 13,960,000 ",,9/11/2020,"Thông qua người thân, bạn bè"
CTM22841,OTS87734,Online,Thẻ,MSI,Phong Vũ,Có,19312000," 19,312,000 ",,2/17/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM22841,OTS722,Online,Thẻ,Asus,Điện máy xanh,Có,12640000," 12,640,000 ",,11/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM22868,OTS448,Offline,Tiền mặt,Dell,Điện máy xanh,Có,11420000," 11,420,000 ",,2/16/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM2301,OTS217,Offline,Thẻ,Apple,Khác,Có,21630000," 21,630,000 ",,12/30/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM23280,OTS798,Online,Thẻ,Asus,FPT Shop,Có,19370000," 19,370,000 ",,9/19/2020,"Thông qua người thân, bạn bè"
CTM23280,OTS41282,Offline,Thẻ,MSI,Điện máy xanh,Có,11237000," 11,237,000 ",,11/8/2020,"Thông qua người thân, bạn bè"
CTM23314,OTS911,Offline,Tiền mặt,Lenovo,Thế giới di động,Có,17700000," 17,700,000 ",,1/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM23314,OTS2168,Offline,Tiền mặt,Asus,Viễn thông A,Không,14934000," 14,934,000 ",,9/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM23314,,Offline,Tiền mặt,HP,Phong Vũ,Có,11107000," 11,107,000 ",,10/3/2020,"Thông qua người thân, bạn bè"
CTM23594,OTS936,Online,Thẻ,Asus,Thế giới di động,Có,12380000," 12,380,000 ",,7/24/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM23603,OTS998,Online,Thẻ,HP,FPT Shop,Có,11760000," 11,760,000 ",,8/21/2020,Nhân viên cửa hàng bán Laptop
CTM23614,OTS92814,Offline,Thẻ,Asus,Nguyễn Kim,Không,20355000," 20,355,000 ",,4/9/2020,Nhân viên cửa hàng bán Laptop
CTM23614,OTS382,Offline,Thẻ,HP,Techcare,Có,19790000," 19,790,000 ",,9/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM23643,OTS682,Offline,Tiền mặt,Dell,Thế giới di động,Không,8780000," 8,780,000 ",,3/31/2020,Mạng xã hội
CTM23666,OTS98442,Online,Thẻ,MSI,Phong Vũ,Có,18942000," 18,942,000 ",,4/11/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM23666,OTS98442,Online,Thẻ,MSI,Phong Vũ,Có,18942000," 18,942,000 ",,4/11/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM23666,OTS889,Offline,Tiền mặt,HP,FPT Shop,Có,11350000," 11,350,000 ",,9/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM23705,OTS10034,Offline,Tiền mặt,HP,Phong Vũ,Có,9290000," 9,290,000 ",,6/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM23705,OTS271,Offline,Tiền mặt,Asus,Khác,Có,13050000," 13,050,000 ",,9/25/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM23866,OTS642,Offline,Tiền mặt,Apple,Khác,Có,15620000," 15,620,000 ",,11/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM23958,OTS572,Online,Thẻ,Dell,Viettel Store,Có,18240000," 18,240,000 ",,7/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM23958,OTS37791,Online,Thẻ,HP,Điện máy xanh,Không,"$1,553 "," 35,719,000 ",,9/19/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM23967,OTS16,Online,Thẻ,HP,FPT Shop,Có,18900000," 18,900,000 ",,2/26/2020,"Thông qua người thân, bạn bè"
CTM24010,OTS67949,Online,Thẻ,MSI,Phong Vũ,Có,10118000," 10,118,000 ",,7/13/2020,Mạng xã hội
